Type,Breed,Color,Sex,Size,Animal ID,Intake Date,Outcome Date,Days in Shelter,Intake Type,Outcome Type,Intake Condition,Outcome Condition,Age,Color_encoded,Sex_encoded,Intake Condition_encoded,Intake Type_encoded,Breed_encoded,Size_encoded
CAT,DOMESTIC SH,BRN TABBY/WHITE,Spayed,KITTN,A356601,08/08/2017,09/26/2017,49,STRAY,ADOPTION,TREATABLE/REHAB,HEALTHY,6,8,3,2,5,13,0
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,KITTN,A340535,08/04/2016,08/11/2016,7,STRAY,RETURN TO OWNER,HEALTHY,TREATABLE/MANAGEABLE,7,1,2,0,5,13,0
CAT,DOMESTIC SH,BLACK/WHITE,Spayed,SMALL,A308854,07/08/2014,07/08/2014,0,OWNER SURRENDER,ADOPTION,HEALTHY,HEALTHY,9,1,3,0,3,13,3
CAT,DOMESTIC SH,WHITE,Spayed,SMALL,A393765,11/15/2019,01/04/2020,50,OWNER SURRENDER,ADOPTION,TREATABLE/REHAB,TREATABLE/REHAB,14,25,3,2,3,13,3
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,KITTN,A363850,11/03/2017,11/21/2017,18,STRAY,ADOPTION,HEALTHY,HEALTHY,6,1,2,0,5,13,0
CAT,DOMESTIC SH,BRN TABBY,Spayed,SMALL,A321230,05/02/2015,07/22/2015,81,OWNER SURRENDER,ADOPTION,HEALTHY,HEALTHY,13,6,3,0,3,13,3
CAT,DOMESTIC SH,GRAY/WHITE,Neutered,SMALL,A301456,01/11/2014,05/21/2014,130,STRAY,ADOPTION,TREATABLE/REHAB,HEALTHY,14,17,2,2,5,13,3
CAT,DOMESTIC SH,BRN TABBY,Spayed,SMALL,A406014,07/25/2021,08/21/2021,27,OWNER SURRENDER,ADOPTION,TREATABLE/REHAB,HEALTHY,9,6,3,2,3,13,3
CAT,DOMESTIC SH,GRAY,Neutered,SMALL,A246571,08/03/2017,08/23/2017,20,OWNER SURRENDER,ADOPTION,HEALTHY,HEALTHY,13,14,2,0,3,13,3
CAT,DOMESTIC SH,GRAY/WHITE,Spayed,KITTN,A314493,12/02/2014,12/17/2014,15,OWNER SURRENDER,ADOPTION,TREATABLE/REHAB,HEALTHY,9,17,3,2,3,13,0
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,KITTN,A375788,09/04/2018,09/21/2018,17,STRAY,ADOPTION,UNKNOWN,HEALTHY,5,1,2,3,5,13,0
CAT,DOMESTIC SH,BRN TABBY,Neutered,SMALL,A356743,08/12/2017,08/22/2017,10,OWNER SURRENDER,ADOPTION,HEALTHY,HEALTHY,6,6,2,0,3,13,3
CAT,DOMESTIC LH,BLACK,Neutered,KITTN,A310350,08/19/2014,09/25/2014,37,STRAY,ADOPTION,HEALTHY,HEALTHY,9,0,2,0,5,8,0
CAT,DOMESTIC SH,BRN TABBY,Neutered,SMALL,A267941,03/14/2018,03/31/2018,17,OWNER SURRENDER,ADOPTION,HEALTHY,HEALTHY,13,6,2,0,3,13,3
CAT,DOMESTIC LH,BRN TABBY,Neutered,KITTN,A310357,09/06/2014,09/06/2014,0,ADOPTION RETURN,ADOPTION,HEALTHY,HEALTHY,9,6,2,0,0,8,0
CAT,DOMESTIC SH,BLACK,Neutered,KITTN,A377979,10/17/2018,11/03/2018,17,OWNER SURRENDER,ADOPTION,HEALTHY,HEALTHY,5,0,2,0,3,13,0
CAT,DOMESTIC SH,BRN TABBY/WHITE,Neutered,SMALL,A417241,05/03/2023,06/20/2023,48,STRAY,ADOPTION,TREATABLE/MANAGEABLE,HEALTHY,5,8,2,1,5,13,3
CAT,DOMESTIC SH,ORG TABBY/WHITE,Spayed,KITTN,A404925,05/20/2021,06/16/2021,27,STRAY,ADOPTION,UNKNOWN,PENDING,3,22,3,3,5,13,0
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,KITTN,A335541,04/14/2016,04/20/2016,6,OWNER SURRENDER,ADOPTION,TREATABLE/REHAB,HEALTHY,7,1,2,2,3,13,0
CAT,DOMESTIC SH,BLACK/WHITE,Spayed,SMALL,A401441,11/17/2020,01/30/2021,74,STRAY,ADOPTION,HEALTHY,HEALTHY,4,1,3,0,5,13,3
CAT,DOMESTIC SH,BRN TABBY/WHITE,Neutered,KITTN,A343438,10/12/2016,10/29/2016,17,STRAY,ADOPTION,HEALTHY,HEALTHY,7,8,2,0,5,13,0
CAT,SIAMESE/MIX,SEAL PT,Spayed,SMALL,A372072,05/01/2018,05/31/2018,30,STRAY,ADOPTION,TREATABLE/REHAB,HEALTHY,7,23,3,2,5,34,3
CAT,DOMESTIC SH,BRN TABBY,Spayed,SMALL,A264021,08/14/2014,08/27/2014,13,OWNER SURRENDER,ADOPTION,HEALTHY,HEALTHY,17,6,3,0,3,13,3
CAT,DOMESTIC LH,GRAY TABBY,Female,SMALL,A345723,11/29/2016,12/03/2016,4,STRAY,RETURN TO OWNER,HEALTHY,HEALTHY,-1,15,0,0,5,8,3
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,SMALL,A346411,12/17/2016,01/10/2017,24,STRAY,ADOPTION,TREATABLE/REHAB,HEALTHY,7,1,2,2,5,13,3
CAT,DOMESTIC SH,GRAY/WHITE,Neutered,KITTN,A354174,06/21/2017,07/11/2017,20,STRAY,ADOPTION,HEALTHY,HEALTHY,6,17,2,0,5,13,0
CAT,DOMESTIC SH,BLACK,Neutered,KITTN,A400625,09/28/2020,10/28/2020,30,OWNER SURRENDER,ADOPTION,UNKNOWN,PENDING,3,0,2,3,3,13,0
CAT,DOMESTIC SH,BLACK/WHITE,Spayed,KITTN,A366477,12/28/2017,02/01/2018,35,STRAY,ADOPTION,TREATABLE/REHAB,HEALTHY,6,1,3,2,5,13,0
CAT,DOMESTIC SH,TORTIE,Spayed,SMALL,A418485,06/21/2023,06/22/2023,1,STRAY,RETURN TO OWNER,UNKNOWN,PENDING,4,24,3,3,5,13,3
CAT,DOMESTIC SH,ORANGE/WHITE,Neutered,SMALL,A393456,11/02/2019,12/18/2019,46,STRAY,ADOPTION,HEALTHY,HEALTHY,4,20,2,0,5,13,3
CAT,BENGAL/MIX,BRN TABBY,Male,SMALL,A417795,05/25/2023,05/25/2023,0,STRAY,RETURN TO OWNER,UNKNOWN,PENDING,1,6,1,3,5,5,3
CAT,DOMESTIC SH,BLACK,Spayed,KITTN,A357198,08/18/2017,09/21/2017,34,STRAY,ADOPTION,UNKNOWN,HEALTHY,6,0,3,3,5,13,0
CAT,DOMESTIC LH,GRAY TABBY,Neutered,KITTN,A378553,10/26/2018,11/13/2018,18,STRAY,ADOPTION,HEALTHY,HEALTHY,5,15,2,0,5,8,0
CAT,DOMESTIC SH,BLACK,Spayed,KITTN,A417861,05/27/2023,07/21/2023,55,STRAY,ADOPTION,HEALTHY,HEALTHY,0,0,3,0,5,13,0
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,KITTN,A413341,09/13/2022,12/17/2022,95,STRAY,ADOPTION,UNKNOWN,HEALTHY,1,1,2,3,5,13,0
CAT,DOMESTIC SH,TORTIE,Spayed,KITTN,A377208,10/03/2018,11/15/2018,43,STRAY,ADOPTION,UNKNOWN,PENDING,5,24,3,3,5,13,0
CAT,DOMESTIC SH,WHITE/GRAY,Spayed,KITTN,A340825,08/13/2016,08/27/2016,14,STRAY,ADOPTION,TREATABLE/REHAB,HEALTHY,7,28,3,2,5,13,0
CAT,DOMESTIC SH,BLACK/WHITE,Spayed,SMALL,A313515,11/06/2014,11/29/2014,23,STRAY,ADOPTION,HEALTHY,HEALTHY,9,1,3,0,5,13,3
CAT,DOMESTIC SH,WHITE/BLACK,Spayed,SMALL,A371143,04/24/2018,05/01/2018,7,STRAY,ADOPTION,HEALTHY,HEALTHY,6,26,3,0,5,13,3
CAT,DOMESTIC SH,BRN TABBY,Neutered,SMALL,A381230,11/28/2018,12/27/2018,29,OWNER SURRENDER,ADOPTION,HEALTHY,HEALTHY,6,6,2,0,3,13,3
CAT,SIAMESE,SEAL PT,Neutered,SMALL,A390204,08/06/2019,08/24/2019,18,STRAY,ADOPTION,TREATABLE/REHAB,HEALTHY,5,23,2,2,5,31,3
CAT,DOMESTIC SH,ORG TABBY/WHITE,Neutered,KITTN,A341271,08/20/2016,10/07/2016,48,STRAY,ADOPTION,HEALTHY,HEALTHY,7,22,2,0,5,13,0
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,SMALL,A321122,04/28/2015,05/22/2015,24,STRAY,ADOPTION,HEALTHY,HEALTHY,16,1,2,0,5,13,3
CAT,DOMESTIC MH,BLACK/WHITE,Neutered,TOY,A307605,06/04/2014,08/29/2014,86,STRAY,ADOPTION,HEALTHY,HEALTHY,9,1,2,0,5,11,4
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,KITTN,A326173,08/20/2015,09/05/2015,16,STRAY,ADOPTION,HEALTHY,HEALTHY,8,1,2,0,5,13,0
CAT,DOMESTIC SH,BLACK,Spayed,SMALL,A318381,03/21/2015,03/25/2015,4,STRAY,RETURN TO OWNER,HEALTHY,HEALTHY,9,0,3,0,5,13,3
CAT,DOMESTIC SH,CALICO,Spayed,SMALL,A392125,10/08/2019,10/22/2019,14,STRAY,ADOPTION,UNKNOWN,HEALTHY,4,11,3,3,5,13,3
CAT,DOMESTIC SH,BLACK/WHITE,Spayed,SMALL,A338737,06/25/2016,06/29/2016,4,STRAY,RETURN TO OWNER,TREATABLE/MANAGEABLE,TREATABLE/MANAGEABLE,-1,1,3,1,5,13,3
CAT,DOMESTIC SH,WHITE/BLACK,Spayed,KITTN,A343330,10/08/2016,10/22/2016,14,STRAY,ADOPTION,HEALTHY,HEALTHY,7,26,3,0,5,13,0
CAT,DOMESTIC SH,BRN TABBY/WHITE,Neutered,KITTN,A337119,05/17/2016,08/16/2016,91,STRAY,ADOPTION,TREATABLE/REHAB,HEALTHY,7,8,2,2,5,13,0
CAT,DOMESTIC SH,GRAY TABBY,Spayed,KITTN,A339425,07/09/2016,07/20/2016,11,STRAY,RETURN TO OWNER,HEALTHY,HEALTHY,7,15,3,0,5,13,0
CAT,DOMESTIC MH,BRN TABBY/WHITE,Neutered,KITTN,A390897,08/24/2019,10/11/2019,48,STRAY,ADOPTION,UNKNOWN,HEALTHY,4,8,2,3,5,11,0
CAT,DOMESTIC SH,GRAY TABBY,Neutered,SMALL,A417958,06/01/2023,06/27/2023,26,STRAY,ADOPTION,HEALTHY,HEALTHY,0,15,2,0,5,13,3
CAT,DOMESTIC SH,BRN TABBY,Neutered,SMALL,A332315,12/01/2017,01/02/2018,32,OWNER SURRENDER,ADOPTION,TREATABLE/REHAB,HEALTHY,8,6,2,2,3,13,3
CAT,DOMESTIC SH,BLACK,Spayed,KITTN,A356362,08/01/2017,08/12/2017,11,STRAY,ADOPTION,HEALTHY,HEALTHY,6,0,3,0,5,13,0
CAT,DOMESTIC SH,BRN TABBY/WHITE,Neutered,KITTN,A312293,09/27/2014,10/03/2014,6,STRAY,RETURN TO OWNER,HEALTHY,HEALTHY,9,8,2,0,5,13,0
CAT,DOMESTIC SH,BLACK,Neutered,SMALL,A416662,04/12/2023,05/09/2023,27,STRAY,RETURN TO OWNER,TREATABLE/MANAGEABLE,TREATABLE/MANAGEABLE,3,0,2,1,5,13,3
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,SMALL,A350437,04/03/2017,05/25/2017,52,STRAY,ADOPTION,HEALTHY,HEALTHY,18,1,2,0,5,13,3
CAT,DOMESTIC SH,BLACK/WHITE,Spayed,SMALL,A350999,04/08/2017,04/26/2017,18,STRAY,ADOPTION,HEALTHY,HEALTHY,7,1,3,0,5,13,3
CAT,DOMESTIC MH,GRAY,Spayed,KITTN,A397695,06/01/2020,07/15/2020,44,STRAY,ADOPTION,UNKNOWN,PENDING,3,14,3,3,5,11,0
CAT,DOMESTIC SH,BRN TABBY,Neutered,KITTN,A338653,06/22/2016,06/25/2016,3,STRAY,ADOPTION,HEALTHY,HEALTHY,7,6,2,0,5,13,0
CAT,DOMESTIC SH,BRN TABBY,Neutered,KITTN,A412408,07/09/2022,07/29/2022,20,STRAY,ADOPTION,HEALTHY,HEALTHY,1,6,2,0,5,13,0
CAT,DOMESTIC SH,BRN TABBY,Neutered,KITTN,A341684,08/27/2016,10/18/2016,52,STRAY,ADOPTION,HEALTHY,HEALTHY,7,6,2,0,5,13,0
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,KITTN,A361195,09/22/2017,09/27/2017,5,OWNER SURRENDER,ADOPTION,HEALTHY,HEALTHY,6,1,2,0,3,13,0
CAT,DOMESTIC SH,GRAY/WHITE,Spayed,KITTN,A309337,07/24/2014,10/04/2014,72,STRAY,ADOPTION,TREATABLE/REHAB,HEALTHY,9,17,3,2,5,13,0
CAT,DOMESTIC SH,BLACK/WHITE,Spayed,SMALL,A410367,03/03/2022,03/25/2022,22,STRAY,ADOPTION,HEALTHY,HEALTHY,5,1,3,0,5,13,3
CAT,DOMESTIC SH,BRN TABBY/WHITE,Neutered,SMALL,A416422,03/29/2023,03/30/2023,1,STRAY,RETURN TO OWNER,UNKNOWN,PENDING,2,8,2,3,5,13,3
CAT,DOMESTIC SH,BRN TABBY,Spayed,KITTN,A361021,09/16/2017,11/09/2017,54,STRAY,ADOPTION,TREATABLE/REHAB,HEALTHY,6,6,3,2,5,13,0
CAT,DOMESTIC SH,BLACK,Neutered,SMALL,A345739,11/30/2016,12/07/2016,7,STRAY,RETURN TO OWNER,HEALTHY,HEALTHY,-1,0,2,0,5,13,3
CAT,DOMESTIC SH,BRN TABBY,Neutered,SMALL,A394392,12/12/2019,12/13/2019,1,STRAY,RETURN TO OWNER,UNKNOWN,PENDING,6,6,2,3,5,13,3
CAT,DOMESTIC SH,GRAY,Spayed,SMALL,A364794,11/18/2017,12/06/2017,18,STRAY,ADOPTION,HEALTHY,HEALTHY,6,14,3,0,5,13,3
CAT,DOMESTIC SH,BLACK,Neutered,SMALL,A360469,08/30/2017,09/08/2017,9,OWNER SURRENDER,ADOPTION,HEALTHY,HEALTHY,6,0,2,0,3,13,3
CAT,DOMESTIC SH,ORG TABBY/WHITE,Neutered,SMALL,A407521,11/24/2021,01/06/2022,43,STRAY,ADOPTION,HEALTHY,HEALTHY,2,22,2,0,5,13,3
CAT,DOMESTIC SH,BRN TABBY,Spayed,SMALL,A323877,07/01/2015,07/11/2015,10,STRAY,RETURN TO OWNER,HEALTHY,HEALTHY,8,6,3,0,5,13,3
CAT,DOMESTIC SH,CALICO/WHITE,Spayed,KITTN,A310675,08/26/2014,11/01/2014,67,STRAY,ADOPTION,TREATABLE/REHAB,HEALTHY,9,12,3,2,5,13,0
CAT,DOMESTIC MH,BRN TABBY,Neutered,SMALL,A319531,03/28/2015,04/02/2015,5,STRAY,RETURN TO OWNER,TREATABLE/REHAB,TREATABLE/REHAB,-1,6,2,2,5,11,3
CAT,SIAMESE,SEAL PT,Spayed,KITTN,A402286,01/30/2021,02/05/2021,6,OWNER SURRENDER,ADOPTION,UNKNOWN,PENDING,3,23,3,3,3,31,0
CAT,DOMESTIC SH,BLACK/WHITE,Spayed,SMALL,A307931,06/12/2014,06/14/2014,2,STRAY,RETURN TO OWNER,HEALTHY,HEALTHY,11,1,3,0,5,13,3
CAT,DOMESTIC SH,WHITE/GRAY,Neutered,SMALL,A348952,02/25/2017,03/15/2017,18,STRAY,ADOPTION,TREATABLE/MANAGEABLE,TREATABLE/MANAGEABLE,18,28,2,1,5,13,3
CAT,DOMESTIC MH,ORG TABBY,Neutered,SMALL,A317240,02/27/2015,03/03/2015,4,STRAY,RETURN TO OWNER,HEALTHY,HEALTHY,9,21,2,0,5,11,3
CAT,DOMESTIC SH,BLACK/WHITE,Spayed,SMALL,A310237,08/16/2014,08/21/2014,5,STRAY,RETURN TO OWNER,HEALTHY,HEALTHY,-1,1,3,0,5,13,3
CAT,DOMESTIC SH,BLACK,Spayed,KITTN,A330261,12/05/2015,12/22/2015,17,OWNER SURRENDER,ADOPTION,HEALTHY,HEALTHY,8,0,3,0,3,13,0
CAT,DOMESTIC SH,BRN TABBY,Spayed,KITTN,A377978,10/17/2018,11/03/2018,17,OWNER SURRENDER,ADOPTION,HEALTHY,HEALTHY,5,6,3,0,3,13,0
CAT,DOMESTIC LH,BLACK,Spayed,KITTN,A326257,08/22/2015,08/27/2015,5,STRAY,RETURN TO OWNER,HEALTHY,HEALTHY,8,0,3,0,5,8,0
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,SMALL,A341861,09/01/2016,09/02/2016,1,STRAY,RETURN TO OWNER,UNTREATABLE,UNTREATABLE,21,1,2,4,5,13,3
CAT,DOMESTIC SH,GRAY TABBY,Neutered,SMALL,A333403,02/26/2016,03/11/2016,14,STRAY,RETURN TO OWNER,HEALTHY,HEALTHY,-1,15,2,0,5,13,3
CAT,DOMESTIC LH,GRAY TABBY/WHITE,Neutered,SMALL,A375397,08/15/2018,08/17/2018,2,STRAY,RETURN TO OWNER,UNKNOWN,TREATABLE/MANAGEABLE,27,16,2,3,5,8,3
CAT,DOMESTIC MH,BLACK/WHITE,Neutered,KITTN,A323889,07/01/2015,07/28/2015,27,STRAY,ADOPTION,HEALTHY,HEALTHY,8,1,2,0,5,11,0
CAT,DOMESTIC SH,LYNX PT,Spayed,SMALL,A336749,05/10/2016,05/18/2016,8,OWNER SURRENDER,ADOPTION,HEALTHY,HEALTHY,10,18,3,0,3,13,3
CAT,SIAMESE,SEAL PT,Spayed,SMALL,A396204,02/15/2020,02/18/2020,3,STRAY,RETURN TO OWNER,UNKNOWN,TREATABLE/MANAGEABLE,23,23,3,3,5,31,3
CAT,DOMESTIC SH,BRN TABBY/WHITE,Neutered,SMALL,A414110,11/10/2022,12/06/2022,26,STRAY,ADOPTION,HEALTHY,HEALTHY,1,8,2,0,5,13,3
CAT,DOMESTIC SH,BRN TABBY,Spayed,KITTN,A375645,08/29/2018,10/10/2018,42,STRAY,ADOPTION,UNKNOWN,HEALTHY,5,6,3,3,5,13,0
CAT,DOMESTIC SH,TORTIE,Spayed,SMALL,A337610,05/25/2016,05/28/2016,3,STRAY,RETURN TO OWNER,HEALTHY,HEALTHY,-1,24,3,0,5,13,3
CAT,DOMESTIC SH,CALICO,Spayed,SMALL,A296108,08/24/2013,03/01/2014,189,OWNER SURRENDER,ADOPTION,TREATABLE/REHAB,HEALTHY,16,11,3,2,3,13,3
CAT,DOMESTIC LH,BRN TABBY,Neutered,KITTN,A338207,06/11/2016,07/23/2016,42,STRAY,ADOPTION,HEALTHY,HEALTHY,7,6,2,0,5,8,0
CAT,DOMESTIC SH,GRAY/WHITE,Female,SMALL,A326445,08/29/2015,09/03/2015,5,CONFISCATE,RETURN TO OWNER,HEALTHY,HEALTHY,16,17,0,0,2,13,3
CAT,DOMESTIC SH,BRN TABBY,Spayed,SMALL,A355225,07/13/2017,08/18/2017,36,OWNER SURRENDER,ADOPTION,HEALTHY,HEALTHY,18,6,3,0,3,13,3
CAT,DOMESTIC SH,BRN TABBY,Neutered,KITTN,A308632,07/01/2014,07/12/2014,11,OWNER SURRENDER,ADOPTION,HEALTHY,HEALTHY,9,6,2,0,3,13,0
CAT,SIAMESE,SEAL PT,Neutered,KITTN,A338611,06/21/2016,07/29/2016,38,STRAY,ADOPTION,TREATABLE/REHAB,HEALTHY,7,23,2,2,5,31,0
CAT,DOMESTIC SH,BLACK/WHITE,Spayed,SMALL,A311279,09/06/2014,10/08/2014,32,TRANSFER,ADOPTION,HEALTHY,HEALTHY,11,1,3,0,6,13,3
CAT,DOMESTIC SH,BRN TABBY/WHITE,Spayed,KITTN,A342607,09/22/2016,10/29/2016,37,OWNER SURRENDER,ADOPTION,TREATABLE/REHAB,HEALTHY,7,8,3,2,3,13,0
CAT,SIAMESE,SEAL PT,Male,SMALL,A400514,09/21/2020,09/23/2020,2,STRAY,RETURN TO OWNER,UNKNOWN,TREATABLE/REHAB,-1,23,1,3,5,31,3
CAT,DOMESTIC SH,BLACK,Neutered,SMALL,A309589,07/31/2014,08/01/2014,1,TRANSFER,RETURN TO OWNER,TREATABLE/MANAGEABLE,TREATABLE/MANAGEABLE,26,0,2,1,6,13,3
CAT,DOMESTIC SH,BLK TABBY,Neutered,KITTN,A417375,05/10/2023,07/18/2023,69,STRAY,ADOPTION,UNKNOWN,HEALTHY,0,3,2,3,5,13,0
CAT,DOMESTIC MH,BLK TABBY,Spayed,KITTN,A341986,09/06/2016,10/15/2016,39,OWNER SURRENDER,ADOPTION,TREATABLE/REHAB,HEALTHY,7,3,3,2,3,11,0
CAT,DOMESTIC LH,BLACK,Spayed,SMALL,A328680,10/20/2015,11/28/2015,39,OWNER SURRENDER,ADOPTION,TREATABLE/REHAB,HEALTHY,8,0,3,2,3,8,3
CAT,DOMESTIC SH,BLACK/WHITE,Spayed,SMALL,A353455,06/01/2017,06/06/2017,5,STRAY,RETURN TO OWNER,HEALTHY,HEALTHY,-1,1,3,0,5,13,3
CAT,DOMESTIC SH,BLACK,Spayed,SMALL,A374425,07/03/2018,07/17/2018,14,STRAY,ADOPTION,HEALTHY,HEALTHY,7,0,3,0,5,13,3
CAT,DOMESTIC MH,BLACK,Neutered,MED,A318259,03/19/2015,03/24/2015,5,STRAY,RETURN TO OWNER,HEALTHY,HEALTHY,-1,0,2,0,5,11,2
CAT,DOMESTIC SH,GRAY TABBY,Spayed,KITTN,A360911,09/14/2017,10/04/2017,20,STRAY,ADOPTION,HEALTHY,HEALTHY,7,15,3,0,5,13,0
CAT,DOMESTIC SH,BLACK,Spayed,SMALL,A248866,08/28/2019,08/29/2019,1,STRAY,RETURN TO OWNER,UNKNOWN,HEALTHY,13,0,3,3,5,13,3
CAT,DOMESTIC MH,CALICO,Spayed,KITTN,A307895,06/11/2014,06/27/2014,16,STRAY,ADOPTION,UNKNOWN,HEALTHY,9,11,3,3,5,11,0
CAT,DOMESTIC SH,BRN TABBY,Neutered,KITTN,A356235,07/28/2017,09/23/2017,57,STRAY,ADOPTION,TREATABLE/REHAB,HEALTHY,6,6,2,2,5,13,0
CAT,DOMESTIC SH,BRN TABBY,Neutered,KITTN,A312408,10/02/2014,10/04/2014,2,TRANSFER,ADOPTION,HEALTHY,HEALTHY,9,6,2,0,6,13,0
CAT,DOMESTIC SH,BRN TABBY,Spayed,SMALL,A362684,10/17/2017,10/31/2017,14,STRAY,RETURN TO OWNER,UNKNOWN,PENDING,20,6,3,3,5,13,3
CAT,DOMESTIC MH,ORG TABBY,Neutered,KITTN,A398094,06/23/2020,07/10/2020,17,STRAY,ADOPTION,HEALTHY,HEALTHY,3,21,2,0,5,11,0
CAT,DOMESTIC SH,BRN TABBY/WHITE,Neutered,KITTN,A393509,11/05/2019,11/09/2019,4,OWNER SURRENDER,ADOPTION,HEALTHY,HEALTHY,4,8,2,0,3,13,0
CAT,DOMESTIC SH,BLUE CREAM,Spayed,KITTN,A414173,11/15/2022,04/06/2023,142,STRAY,ADOPTION,HEALTHY,HEALTHY,1,4,3,0,5,13,0
CAT,DOMESTIC SH,BLACK/WHITE,Spayed,KITTN,A370675,04/07/2018,05/02/2018,25,STRAY,ADOPTION,TREATABLE/REHAB,HEALTHY,5,1,3,2,5,13,0
CAT,DOMESTIC LH,GRAY/WHITE,Spayed,SMALL,A305022,04/05/2014,06/04/2014,60,OWNER SURRENDER,ADOPTION,HEALTHY,HEALTHY,19,17,3,0,3,8,3
CAT,DOMESTIC SH,CALICO,Spayed,SMALL,A346325,12/16/2016,01/14/2017,29,OWNER SURRENDER,ADOPTION,HEALTHY,HEALTHY,13,11,3,0,3,13,3
CAT,DOMESTIC MH,BRN TABBY/WHITE,Neutered,KITTN,A399522,08/11/2020,08/15/2020,4,STRAY,RETURN TO OWNER,HEALTHY,HEALTHY,-1,8,2,0,5,11,0
CAT,DOMESTIC MH,ORG TABBY/WHITE,Neutered,SMALL,A400847,10/07/2020,11/06/2020,30,STRAY,ADOPTION,UNKNOWN,PENDING,3,22,2,3,5,11,3
CAT,DOMESTIC LH,BRN TABBY/WHITE,Neutered,KITTN,A384877,03/11/2019,03/20/2019,9,STRAY,ADOPTION,HEALTHY,HEALTHY,4,8,2,0,5,8,0
CAT,DOMESTIC SH,BRN TABBY,Neutered,MED,A390220,08/07/2019,09/05/2019,29,QUARANTINE,RETURN TO OWNER,HEALTHY,HEALTHY,7,6,2,0,4,13,2
CAT,DOMESTIC LH,GRAY TABBY/WHITE,Neutered,SMALL,A295239,09/26/2014,11/02/2014,37,STRAY,ADOPTION,HEALTHY,HEALTHY,10,16,2,0,5,8,3
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,KITTN,A332280,01/22/2016,02/03/2016,12,STRAY,ADOPTION,TREATABLE/MANAGEABLE,HEALTHY,8,1,2,1,5,13,0
CAT,DOMESTIC SH,BLACK/WHITE,Spayed,KITTN,A312031,09/24/2014,09/27/2014,3,STRAY,RETURN TO OWNER,HEALTHY,HEALTHY,9,1,3,0,5,13,0
CAT,HIMALAYAN/MIX,LYNX PT,Neutered,SMALL,A333232,02/20/2016,02/24/2016,4,OWNER SURRENDER,ADOPTION,HEALTHY,HEALTHY,11,18,2,0,3,19,3
CAT,DOMESTIC SH,BLACK,Spayed,SMALL,A301590,01/15/2014,01/25/2014,10,STRAY,ADOPTION,HEALTHY,HEALTHY,10,0,3,0,5,13,3
CAT,DOMESTIC SH,BUFF,Neutered,SMALL,A401810,03/10/2021,03/20/2021,10,OWNER SURRENDER,ADOPTION,HEALTHY,HEALTHY,3,9,2,0,3,13,3
CAT,PERSIAN,BLACK,Female,SMALL,A399103,07/22/2020,07/30/2020,8,STRAY,RETURN TO OWNER,UNKNOWN,PENDING,17,0,0,3,5,25,3
CAT,HIMALAYAN/MIX,SEAL PT,Spayed,SMALL,A240619,01/31/2017,02/10/2017,10,OWNER SURRENDER,ADOPTION,TREATABLE/MANAGEABLE,HEALTHY,19,23,3,1,3,19,3
CAT,DOMESTIC SH,BRN TABBY,Neutered,KITTN,A349946,03/25/2017,06/02/2017,69,STRAY,ADOPTION,TREATABLE/REHAB,HEALTHY,6,6,2,2,5,13,0
CAT,DOMESTIC SH,TORTIE,Spayed,SMALL,A413789,10/21/2022,12/20/2022,60,CONFISCATE,ADOPTION,UNKNOWN,HEALTHY,4,24,3,3,2,13,3
CAT,SIAMESE,LYNX PT,Neutered,KITTN,A312718,10/14/2014,11/14/2014,31,STRAY,ADOPTION,TREATABLE/REHAB,HEALTHY,9,18,2,2,5,31,0
CAT,DOMESTIC SH,BLK TABBY,Spayed,KITTN,A337165,05/18/2016,05/20/2016,2,OWNER SURRENDER,ADOPTION,HEALTHY,HEALTHY,7,3,3,0,3,13,0
CAT,DOMESTIC SH,CALICO,Spayed,SMALL,A362602,10/14/2017,10/26/2017,12,STRAY,RETURN TO OWNER,UNKNOWN,TREATABLE/REHAB,-1,11,3,3,5,13,3
CAT,DOMESTIC LH/MAINE COON,ORG TABBY,Neutered,SMALL,A309183,08/09/2014,09/13/2014,35,ADOPTION RETURN,ADOPTION,TREATABLE/REHAB,TREATABLE/REHAB,12,21,2,2,0,9,3
CAT,DOMESTIC SH,BLACK,Spayed,SMALL,A345809,12/02/2016,12/14/2016,12,STRAY,RETURN TO OWNER,HEALTHY,HEALTHY,-1,0,3,0,5,13,3
CAT,DOMESTIC SH,BRN TABBY,Neutered,SMALL,A379510,11/06/2018,11/07/2018,1,STRAY,RETURN TO OWNER,UNKNOWN,PENDING,21,6,2,3,5,13,3
CAT,DOMESTIC SH,TORTIE,Spayed,SMALL,A326266,08/27/2015,09/06/2015,10,TRANSFER,RETURN TO OWNER,HEALTHY,HEALTHY,-1,24,3,0,6,13,3
