Animal ID,Animal Name,Animal Type,Primary Color,Secondary Color,Sex,DOB,Age,Intake Date,Intake Condition,Intake Type,Intake Subtype,Reason for Intake,Outcome Date,Crossing,Jurisdiction,Outcome Type,Outcome Subtype,intake_is_dead,outcome_is_dead,was_outcome_alive
A632534,*PONGO,CAT,WHITE,GRAY,Neutered,2019-08-04,4.0,2019-08-25,UNDER AGE/WEIGHT,STRAY,FIELD,,2019-11-09,"100 BLK W ZANE ST, LONG BEACH, CA 90805",LONG BEACH,ADOPTION,PFE/PAWSHP,Alive on Intake,FALSE,1
A632677,*JENNY,CAT,BRN TABBY,WHITE,Female,2019-06-28,4.0,2019-08-28,NORMAL,STRAY,OTC,,2019-09-12,"200 BLK E NEVEDA ST, LONG BEACH, CA 90806",LONG BEACH,ADOPTION,PFE/PAWSHP,Alive on Intake,FALSE,1
A632801,*MARBLES,CAT,SEAL PT,,Male,2016-08-30,7.0,2019-08-30,NORMAL,STRAY,OTC,,2019-09-08,"3500 BLK E WILTON ST, LONG BEACH, CA 90804",LONG BEACH,ADOPTION,SPCALA,Alive on Intake,FALSE,1
A632912,*BEAR PAWS,CAT,BLACK,,Neutered,2019-08-11,4.0,2019-09-01,UNDER AGE/WEIGHT,STRAY,OTC,,2019-12-15,"30 BLK E 69TH WAY, LONG BEACH, CA 90805",DISTRICT9,ADOPTION,WALKIN,Alive on Intake,FALSE,1
A633097,*GUMBY,CAT,GRAY,WHITE,Neutered,2019-03-05,4.0,2019-09-05,INJURED  MODERATE,STRAY,FIELD,,2019-11-24,"1400 BLK MYRTLE AVE, LONG BEACH, CA 90813",LONG BEACH,ADOPTION,WALKIN,Alive on Intake,FALSE,1
A633231,*HUMMELS,CAT,BLACK,WHITE,Neutered,2019-07-08,4.0,2019-09-08,NORMAL,STRAY,OTC,,2019-12-27,"1400 E 17TH ST, LONG BEACH, CA 90813",DISTRICT4,ADOPTION,WALKIN,Alive on Intake,FALSE,1
A633343,*COMFORT,CAT,CALICO TAB,,Spayed,2019-08-01,4.0,2019-09-10,NORMAL,STRAY,FIELD,,2019-12-19,"5900 BLK GAVIOTA AVE, LONG BEACH, CA 90805",LONG BEACH,ADOPTION,WALKIN,Alive on Intake,FALSE,1
A633435,,CAT,BLACK,,Unknown,2019-08-21,4.0,2019-09-11,UNDER AGE/WEIGHT,STRAY,FIELD,,2022-09-07,"2100 BLK PASADENA AVE, LONG BEACH, CA 90806",LONG BEACH,ADOPTION,,Alive on Intake,FALSE,1
A633470,*SWEET PEA,CAT,BLACK,WHITE,Spayed,2019-07-12,4.0,2019-09-12,NORMAL,STRAY,OTC,,2019-12-04,"2200 GOLDEN AVE, LONG BEACH, CA 90806",LONG BEACH,ADOPTION,WALKIN,Alive on Intake,FALSE,1
A633550,*CHRISTY,CAT,TORBI,,Spayed,2019-07-23,4.0,2019-09-13,UNDER AGE/WEIGHT,STRAY,OTC,,2019-12-07,"5000 BLK N PARAMOUNT BLVD, LONG BEACH, CA 90805",LONG BEACH,ADOPTION,WALKIN,Alive on Intake,FALSE,1
A633574,BUBBA,CAT,ORG TABBY,WHITE,Neutered,2019-08-08,4.0,2019-09-14,NORMAL,STRAY,OTC,,2019-10-05,"4000 BLK GREEN AVE, LOS ALAMITOS, CA 90720",LOS ALAMITOS,ADOPTION,SPEC EVT,Alive on Intake,FALSE,1
A633578,*LIL BIT,CAT,GRAY TABBY,WHITE,Spayed,2019-08-24,4.0,2019-09-14,UNDER AGE/WEIGHT,STRAY,OTC,,2019-10-06,"1400 BLK W 19TH ST, LONG BEACH, CA 90810",LONG BEACH,ADOPTION,WALKIN,Alive on Intake,FALSE,1
A633701,*JASON,CAT,ORG TABBY,,Neutered,2019-04-15,4.0,2019-09-15,NORMAL,STRAY,OTC,,2020-01-09,"670 BLK E 70TH ST, LONG BEACH, CA 90805",LONG BEACH,ADOPTION,PFE/PAWSHP,Alive on Intake,FALSE,1
A633963,THOMAS,CAT,BRN TABBY,WHITE,Neutered,2016-09-21,7.0,2019-09-21,ILL MILD,OWNER SURRENDER,OTC,OWNER PROB,2019-12-01,"1100 GARDENIA AVE, LONG BEACH, CA 90813",LONG BEACH,ADOPTION,WALKIN,Alive on Intake,FALSE,1
A634119,*FIR,CAT,BRN TABBY,WHITE,Neutered,2019-08-25,4.0,2019-09-25,NORMAL,STRAY,OTC,,2019-12-14,"5800 BLK JOHN AVE, LONG BEACH, CA 90805",DISTRICT9,ADOPTION,SPEC EVT,Alive on Intake,FALSE,1
A634208,*KIT KAT,CAT,GRAY TABBY,,Neutered,2019-08-01,4.0,2019-09-26,ILL MODERATETE,STRAY,FIELD,,2019-11-06,"500 BLK ELM AVE, LONG BEACH, CA 90802",LONG BEACH,ADOPTION,WALKIN,Alive on Intake,FALSE,1
A634279,CISCO,CAT,BLACK,,Neutered,2019-08-27,4.0,2019-09-27,NORMAL,STRAY,OTC,,2019-12-19,"3000 BLK SAN ANSELINE AVE, LONG BEACH, CA 90808",LONG BEACH,ADOPTION,PFE/PAWSHP,Alive on Intake,FALSE,1
A634461,*HOLLY,CAT,BRN TABBY,WHITE,Spayed,2019-01-02,4.0,2019-11-21,NORMAL,RETURN,RTF,,2019-12-26,"2000 BLK OLIVE AVE, LONG BEACH, CA 90806",DISTRICT6,ADOPTION,WALKIN,Alive on Intake,FALSE,1
A634636,BENTLEY,CAT,BRN TABBY,WHITE,Neutered,2019-09-05,4.0,2019-10-05,UNDER AGE/WEIGHT,STRAY,OTC,,2019-11-17,"5000 BLK WALNUT AVE, LONG BEACH, CA 90805",LONG BEACH,ADOPTION,WALKIN,Alive on Intake,FALSE,1
A705378,*FLOTSAM,CAT,ORANGE,,Spayed,2023-06-09,0.0,2023-08-24,NORMAL,STRAY,ABAN SHLTR,,2023-08-30,DUMPED IN SHELTER PLOT,LONG BEACH,ADOPTION,WEB,Alive on Intake,FALSE,1
A705379,*JETSAM,CAT,ORANGE,,Neutered,2023-06-09,0.0,2023-08-24,NORMAL,STRAY,ABAN SHLTR,,2023-08-30,DUMPED IN SHELTER PLOT,LONG BEACH,ADOPTION,WEB,Alive on Intake,FALSE,1
A705556,*SMUDGE,CAT,BLACK,WHITE,Male,2023-05-26,0.0,2023-08-26,ILL MILD,STRAY,ABAN FIELD,,2023-09-01,"4300 BLOCK BELLFLOWER BLVD, LONG BEACH CA",LONG BEACH,ADOPTION,WEB,Alive on Intake,FALSE,1
A707191,*BOBBY BROWN,CAT,GRAY,BROWN,Neutered,2016-09-22,7.0,2023-09-20,ILL MODERATETE,STRAY,FIELD,,2023-11-09,17100 BLK MAPES AVE,LONG BEACH,ADOPTION,WEB,Alive on Intake,FALSE,1
A635148,PIXIE DIXIE,CAT,BRN TABBY,BRN TABBY,Spayed,2019-09-20,4.0,2019-10-18,NORMAL,STRAY,OTC,,2020-01-18,"500 BLK SAINT LOUIS AVE, LONG BEACH, CA 90814",LONG BEACH,ADOPTION,GOOD SAM,Alive on Intake,FALSE,1
A635154,*KEVIN,CAT,BRN TABBY,,Neutered,2019-03-18,4.0,2019-10-18,ILL SEVERE,STRAY,FIELD,,2020-02-14,"7000 ATLANTIC PL, LONG BEACH, CA 90805",LONG BEACH,ADOPTION,PFE/PAWSHP,Alive on Intake,FALSE,1
A635186,TEDDY,CAT,WHITE,BLACK,Neutered,2018-11-19,4.0,2019-10-19,NORMAL,OWNER SURRENDER,OTC,ABANDON,2019-11-30,"300 BLK DAISY AVE, LONG BEACH, CA 90802",LONG BEACH,ADOPTION,WALKIN,Alive on Intake,FALSE,1
A635965,*SASSY,CAT,CALICO,WHITE,Spayed,2019-06-09,4.0,2019-11-09,NORMAL,STRAY,OTC,,2020-02-15,"2500 BLK OLIVE AVE LB, CA 90806",LONG BEACH,ADOPTION,SPCALA,Alive on Intake,FALSE,1
A636313,BOLT,CAT,BLUE,,Neutered,2018-11-16,5.0,2019-11-16,NORMAL,OWNER SURRENDER,OTC,NO HOME,2019-11-22,"3000 BLK E COLORADO ST, LONG BEACH CA 90814",LONG BEACH,ADOPTION,WALKIN,Alive on Intake,FALSE,1
A636318,*MICKY,CAT,ORG TABBY,WHITE,Neutered,2019-08-17,4.0,2019-11-16,NORMAL,STRAY,OTC,,2020-01-02,"6600 BLK ORIZABA AVE, LONG BEACH, CA 90805",DISTRICT9,ADOPTION,WALKIN,Alive on Intake,FALSE,1
A636321,*CARSON,CAT,GRAY TABBY,WHITE,Neutered,2019-08-17,4.0,2019-11-16,NORMAL,STRAY,OTC,,2019-12-21,"6600 BLK ORIZABA AVE, LONG BEACH, CA 90805",DISTRICT9,ADOPTION,WALKIN,Alive on Intake,FALSE,1
A636340,JEWELS,CAT,CALICO,,Spayed,2018-11-17,5.0,2019-11-17,NORMAL,STRAY,OTC,,2020-02-20,"500 BLK E. 1ST ST LONG BEACH, CA 90802",LONG BEACH,ADOPTION,WALKIN,Alive on Intake,FALSE,1
A636351,DAISY,CAT,LYNX PT,,Spayed,2009-11-17,14.0,2019-11-17,NORMAL,OWNER SURRENDER,OTC,,2020-03-04,"7700 E SPRING ST, LONG BEACH, CA 90815",DISTRICT5,ADOPTION,WALKIN,Alive on Intake,FALSE,1
A636622,,CAT,BLACK,WHITE,Female,2019-09-23,4.0,2019-11-23,NORMAL,STRAY,OTC,,2019-12-07,"300 E EAGLE ST, LONG BEACH, CA 90806",LONG BEACH,ADOPTION,,Alive on Intake,FALSE,1
A636935,*BEAUTY,CAT,CALICO DIL,,Spayed,2019-10-01,4.0,2019-12-01,NORMAL,STRAY,OTC,,2019-12-26,"400 BLK E FREELAND ST, LONG BEACH, CA 90807",DISTRICT8,ADOPTION,SPEC EVT,Alive on Intake,FALSE,1
A637337,CHARLIE,CAT,BRN TABBY,,Neutered,2019-10-08,4.0,2019-12-08,NORMAL,STRAY,OTC,,2019-12-18,"1000 E 32ND ST, LONG BEACH, CA 90807",LONG BEACH,ADOPTION,PROMOTION,Alive on Intake,FALSE,1
A637338,*SCARLETT,CAT,BLACK,WHITE,Spayed,2019-08-08,4.0,2019-12-08,NORMAL,STRAY,OTC,,2019-12-26,"1000 E 32ND ST, LONG BEACH, CA 90807",LONG BEACH,ADOPTION,SPEC EVT,Alive on Intake,FALSE,1
A637738,LUCY,CAT,GRAY,BROWN,Spayed,2019-09-19,4.0,2019-12-19,NORMAL,OWNER SURRENDER,OTC,MOVE,2020-01-03,"3600 BLK GUNDRY AVE, LONG BEACH, CA 90807",LONG BEACH,ADOPTION,WALKIN,Alive on Intake,FALSE,1
A637838,NESSA,CAT,GRAY,,Spayed,2016-12-22,6.0,2019-12-22,NORMAL,STRAY,OTC,,2020-01-11,"5000 BLK WALNUT AVE, LONG BEACH, CA 90805",LONG BEACH,ADOPTION,WALKIN,Alive on Intake,FALSE,1
A638445,*BAILEY,CAT,BRN TABBY,WHITE,Spayed,2019-10-11,4.0,2020-01-11,ILL MILD,STRAY,OTC,,2020-01-30,"13500 BLK SEAL BEACH BLVD, SEAL BEACH, CA 90740",SEAL BEACH,ADOPTION,WALKIN,Alive on Intake,FALSE,1
A638672,*EVAN,CAT,WHITE,,Neutered,2017-01-17,6.0,2020-01-17,ILL MODERATETE,STRAY,FIELD,,2020-03-19,"1700 BLK E. 5TH ST, LONG BEACH, CA 90802",LONG BEACH,ADOPTION,PFE/PAWSHP,Alive on Intake,FALSE,1
A638741,MAUI,CAT,GRAY TABBY,WHITE,Neutered,2019-08-19,4.0,2020-01-19,NORMAL,STRAY,OTC,,2020-01-28,"1100 BLK DAWSON AVE, LONG BEACH, CA 90804",LONG BEACH,ADOPTION,WALKIN,Alive on Intake,FALSE,1
A638959,*GARCON,CAT,BLACK,GRAY,Neutered,2018-01-24,5.0,2020-01-24,NORMAL,STRAY,OTC,,2020-03-19,"1700 BLK MOLINO AVE, LONG BEACH, CA 90804",LONG BEACH,ADOPTION,PFE/PAWSHP,Alive on Intake,FALSE,1
A638994,*SIR PURRSALOT,CAT,GRAY,,Neutered,2018-01-25,5.0,2020-01-25,FRACTIOUS,STRAY,TRAP,,2020-02-01,"700 BLK DAISY AVE, LONG BEACH CA 90813",LONG BEACH,ADOPTION,WALKIN,Alive on Intake,FALSE,1
A639219,APPLE,CAT,BROWN,,Spayed,2014-08-06,9.0,2023-09-23,ILL SEVERE,OWNER SURRENDER,OTC,COST,2023-11-05,70TH BLK LA VERNE AVE LONG BEACH CA 90803,LONG BEACH,ADOPTION,WEB,Alive on Intake,FALSE,1
A639835,NORAIN,CAT,BLACK,,Spayed,2019-09-12,4.0,2020-02-12,NORMAL,STRAY,OTC,,2020-02-26,"200 BLK W 53RD ST, LONG BEACH CA 90805",LONG BEACH,ADOPTION,WALKIN,Alive on Intake,FALSE,1
A639839,*NARNIA,CAT,BLACK,,Neutered,2018-02-12,5.0,2020-02-12,FRACTIOUS,STRAY,FIELD,,2020-03-19,"1100 BLK E DEL AMO BLVD, LONG BEACH, CA 90807",LONG BEACH,ADOPTION,PFE/PAWSHP,Alive on Intake,FALSE,1
A639875,DISCO (GOSLING*),CAT,GRAY TABBY,,Neutered,2019-06-20,4.0,2019-08-14,ILL SEVERE,STRAY,OTC,,2019-12-28,"1300 BLK ELM AVE, LONG BEACH, CA 90813",LONG BEACH,ADOPTION,PFE/PAWSHP,Alive on Intake,FALSE,1
A641096,MONY,CAT,TORTIE,,Female,2018-09-14,5.0,2018-06-14,NORMAL,STRAY,OTC,,2018-06-22,"E 5TH ST / ELM AVE, LONG BEACH, CA 90802",LONG BEACH,ADOPTION,SPCALA,Alive on Intake,FALSE,1
A642107,*JEAN-LUC,CAT,LYNX PT,,Neutered,2020-03-11,3.0,2020-04-23,UNDER AGE/WEIGHT,STRAY,OTC,,2020-05-12,"200 BLK E 20TH ST, LONG BEACH, CA 90806",LONG BEACH,ADOPTION,WEB,Alive on Intake,FALSE,1
A642363,ZIGGY,CAT,WHITE,BLACK,Neutered,2017-05-03,6.0,2020-05-07,NORMAL,OWNER SURRENDER,OTC,,2020-05-27,"1400 BLK CEDAR AVE. LONG BEACH, CA 90813",LONG BEACH,ADOPTION,WEB,Alive on Intake,FALSE,1
A642513,OLIVE,CAT,BLACK,,Spayed,2018-05-08,5.0,2020-05-08,ILL MILD,STRAY,OTC,,2020-05-20,"2500 BLK N STUDEBAKER RD, LONG BEACH, CA 90815",LONG BEACH,ADOPTION,PFE/PAWSHP,Alive on Intake,FALSE,1
A642900,*PARMESAN,CAT,SNOWSHOE,,Neutered,2020-03-12,3.0,2020-05-23,NORMAL,STRAY,OTC,,2020-09-27,"2400 BLK E SPAULDING ST, LONG BEACH, CA 90804",LONG BEACH,ADOPTION,,Alive on Intake,FALSE,1
A643001,LA'I,CAT,BLACK,,Spayed,2020-04-23,3.0,2020-05-23,NORMAL,STRAY,OTC,,2020-05-24,"500 BLK PICO AVE, LONG BEACH, CA 90802",LONG BEACH,ADOPTION,,Alive on Intake,FALSE,1
A643018,KIKI,CAT,BLACK,,Spayed,2018-05-24,5.0,2020-05-24,NORMAL,OWNER SURRENDER,OTC,ABANDON,2020-07-17,"2000 BLK SAN ANSELINE AVE, LONG BEACH, CA 90815",LONG BEACH,ADOPTION,PFE/PAWSHP,Alive on Intake,FALSE,1
A643408,GINGER,CAT,ORANGE,WHITE,Spayed,2015-06-02,8.0,2020-06-02,NORMAL,CONFISCATE,OWNER DIED,,2020-08-26,"12534 CUESTA DR, CERRITOS, CA 90703",CERRITOS,ADOPTION,REFERRAL,Alive on Intake,FALSE,1
A643928,*CHEDDAR,CAT,WHITE,BLACK,Spayed,2020-03-16,3.0,2020-06-16,FRACTIOUS,STRAY,FIELD,,2020-06-26,"I-605 / KATELLA AVE, LOS ALAMITOS, CA 90720",LOS ALAMITOS,ADOPTION,,Alive on Intake,FALSE,1
A644090,BRUTUS,CAT,BLACK,BLACK,Neutered,2015-06-19,8.0,2020-06-19,FRACTIOUS,STRAY,TRAP,,2020-07-29,"13500 FELSON ST, CERRITOS, CA 90703",CERRITOS,ADOPTION,WEB,Alive on Intake,FALSE,1
A644300,ELLIE,CAT,BRN TABBY,,Spayed,2020-03-23,3.0,2020-06-23,NORMAL,STRAY,TRAP,,2020-07-30,"100 E 59TH ST, LONG BEACH, CA 90805",LONG BEACH,ADOPTION,WEB,Alive on Intake,FALSE,1
A644428,*JINX,CAT,WHITE,BLACK,Neutered,2020-04-26,3.0,2020-06-26,NORMAL,STRAY,OTC,,2020-08-15,"2000 BLK ATLANTIC AVE, LONG BEACH, CA 90806",LONG BEACH,ADOPTION,PFE/PAWSHP,Alive on Intake,FALSE,1
A644458,*JACK JACK,CAT,BLACK,WHITE,Neutered,2020-04-26,3.0,2020-06-26,NORMAL,STRAY,OTC,,2020-08-05,"400 BLK E ARBOR ST, LONG BEACH, CA 90805",LONG BEACH,ADOPTION,PFE/PAWSHP,Alive on Intake,FALSE,1
A644507,SHADOW,CAT,GRAY,BLUE,Spayed,2017-06-27,6.0,2020-06-27,NORMAL,OWNER SURRENDER,OTC,ABANDON,2020-07-22,"1000 BLK E 5TH ST, LONG BEACH, CA 90802",LONG BEACH,ADOPTION,WEB,Alive on Intake,FALSE,1
A644509,SHEBA,CAT,BRN TABBY,,Spayed,2017-06-27,6.0,2020-06-27,NORMAL,OWNER SURRENDER,OTC,ABANDON,2020-08-23,"1000 BLK E 5TH ST, LONG BEACH, CA 90802",LONG BEACH,ADOPTION,PFE/PAWSHP,Alive on Intake,FALSE,1
A644578,MILES,CAT,CHOC PT,,Neutered,2016-06-28,7.0,2020-06-28,INJURED  MODERATE,STRAY,FIELD,,2020-08-08,"400 BLK E HILL ST, LONG BEACH, CA 90806",LONG BEACH,ADOPTION,WEB,Alive on Intake,FALSE,1
A644686,,CAT,SEAL PT,,Female,2020-05-12,3.0,2020-07-02,NORMAL,STRAY,OTC,,2020-07-17,"6500 HAMMOND AVE, LONG BEACH, CA 90805",LONG BEACH,ADOPTION,PFE/PAWSHP,Alive on Intake,FALSE,1
A644708,*MILKSHAKE,CAT,BLACK,WHITE,Neutered,2020-01-02,3.0,2020-07-02,NORMAL,STRAY,OTC,,2020-07-21,"100 BLK E 52ND ST, LONG BEACH, CA 90805",LONG BEACH,ADOPTION,PFE/PAWSHP,Alive on Intake,FALSE,1
A645257,*LAURENCE,CAT,BLACK,WHITE,Neutered,2011-07-09,12.0,2020-07-10,BEHAVIOR  MODERATE,OWNER SURRENDER,OTC,AGG PEOPLE,2020-07-30,"600 BLK W 5TH ST, LONG BEACH, CA 90802",LONG BEACH,ADOPTION,WEB,Alive on Intake,FALSE,1
A645709,*MISCHA,CAT,BRN TABBY,WHITE,Spayed,2019-12-17,3.0,2020-07-16,NORMAL,STRAY,OTC,,2020-07-26,"4700 BLK CLAIR DEL AVE, LONG BEACH, CA 90807",LONG BEACH,ADOPTION,WEB,Alive on Intake,FALSE,1
A646536,*OWLETTE,CAT,TORTIE,,Spayed,2020-05-01,3.0,2020-08-01,FRACTIOUS,STRAY,FIELD,,2020-08-08,"3200 BLK E CURRY ST, LONG BEACH, CA 9080",LONG BEACH,ADOPTION,PFE/PAWSHP,Alive on Intake,FALSE,1
A646877,*SNICKERS,CAT,GRAY,,Spayed,2020-06-08,3.0,2020-08-08,ILL MILD,STRAY,FIELD,,2020-09-11,"3000 E 15TH ST, LONG BEACH, CA 90804",LONG BEACH,ADOPTION,WEB,Alive on Intake,FALSE,1
A647210,*MEGHAN,CAT,BRN TABBY,WHITE,Spayed,2020-05-16,3.0,2020-08-15,FRACTIOUS,STRAY,FIELD,,2020-08-30,"6200 E METZ ST, LONG BEACH, CA 90808",LONG BEACH,ADOPTION,WEB,Alive on Intake,FALSE,1
A647267,*SPRINKLES,CAT,TORTIE DIL,,Spayed,2020-06-16,3.0,2020-08-16,UNDER AGE/WEIGHT,STRAY,OTC,,2020-09-02,"4000 ROSE AVE, LONG BEACH, CA 90807",LONG BEACH,ADOPTION,WEB,Alive on Intake,FALSE,1
A647284,*MILA,CAT,BRN TABBY,,Spayed,2020-08-01,3.0,2020-08-16,UNDER AGE/WEIGHT,STRAY,FIELD,,2020-12-18,"3000 DEL MAR AVE, LONG BEACH, CA 90807",LONG BEACH,ADOPTION,FOLBA,Alive on Intake,FALSE,1
A647291,*KATE,CAT,CALICO,,Spayed,2020-05-16,3.0,2020-08-16,NORMAL,STRAY,TRAP,,2020-09-03,"6000 BLK E METZ ST, LONG BEACH CA 90808",LONG BEACH,ADOPTION,WEB,Alive on Intake,FALSE,1
A647299,*PRINCE HARRY,CAT,BRN TABBY,,Neutered,2020-05-16,3.0,2020-08-16,FRACTIOUS,STRAY,FIELD,,2020-09-10,"700 BLK E ESTHER ST, LONG BEACH, CA 90813",LONG BEACH,ADOPTION,PFE/PAWSHP,Alive on Intake,FALSE,1
A647790,*ROBIN,CAT,BLACK,WHITE,Neutered,2020-01-27,3.0,2020-08-27,NORMAL,OWNER SURRENDER,OTC,NO TIME,2021-01-23,"700 BLK MOLINO AVE. LONG BEACH, CA 90804",LONG BEACH,ADOPTION,PFE/PAWSHP,Alive on Intake,FALSE,1
A648158,MUDD,CAT,ORANGE,,Neutered,2020-02-10,3.0,2020-06-10,NORMAL,STRAY,FIELD,,2020-06-13,"1000 BLK ALAMITOS AVE, LONG BEACH, CA 90813",LONG BEACH,ADOPTION,GOOD SAM,Alive on Intake,FALSE,1
A648301,GHOST,CAT,BRN TABBY,,Neutered,2020-04-05,3.0,2020-09-05,INJURED  SEVERE,STRAY,FIELD,,2020-10-09,"2400 BLK QUINCY AVE, LONG BEACH, CA 90815",LONG BEACH,ADOPTION,WEB,Alive on Intake,FALSE,1
A648449,WILL,CAT,ORG TABBY,,Neutered,2018-08-12,5.0,2020-09-07,NORMAL,STRAY,OTC,,2021-02-25,"900 CHESTNUT AVE, LONG BEACH, CA 90813",LONG BEACH,ADOPTION,PFE/PAWSHP,Alive on Intake,FALSE,1
A648586,*NEBULA,CAT,GRAY,WHITE,Spayed,2020-07-10,3.0,2020-09-10,NORMAL,STRAY,OTC,,2020-10-14,"3000 BLK BALTIC AVE, LONG BEACH, CA 90810",LONG BEACH,ADOPTION,WALKIN,Alive on Intake,FALSE,1
A648588,*ROCKET,CAT,GRAY,WHITE,Neutered,2020-07-10,3.0,2020-09-10,NORMAL,STRAY,OTC,,2020-10-16,"3000 BLK BALTIC AVE, LONG BEACH, CA 90810",LONG BEACH,ADOPTION,WEB,Alive on Intake,FALSE,1
A648590,*GROOT,CAT,GRAY,WHITE,Spayed,2020-07-10,3.0,2020-09-10,NORMAL,STRAY,OTC,,2020-10-17,"3000 BLK BALTIC AVE, LONG BEACH, CA 90810",LONG BEACH,ADOPTION,WEB,Alive on Intake,FALSE,1
A649095,*FIZZ HAWK,CAT,FLAME PT,,Neutered,2020-06-17,3.0,2020-09-17,NORMAL,STRAY,OTC,,2020-09-20,"400 W ANAHEIM ST, LONG BEACH, CA 90813",LONG BEACH,ADOPTION,WALKIN,Alive on Intake,FALSE,1
A649111,*PEARLY,CAT,BLACK,,Spayed,2020-07-18,3.0,2020-09-18,NORMAL,STRAY,OTC,,2020-10-22,"4100 BLK DEL MAR AVE, LONG BEACH, CA 90807",LONG BEACH,ADOPTION,WEB,Alive on Intake,FALSE,1
A649117,*JACK,CAT,BLACK,WHITE,Neutered,2019-09-18,4.0,2020-09-18,NORMAL,STRAY,OTC,,2020-09-30,"2700 BLK FASHION AVE, LONG BEACH, CA 90810",LONG BEACH,ADOPTION,WEB,Alive on Intake,FALSE,1
A649158,*BROOKS,CAT,CALICO,WHITE,Female,2020-08-20,3.0,2020-09-20,UNDER AGE/WEIGHT,STRAY,TRAP,,2020-09-24,"6800 BLK E SEPTIMO ST, LONG BEACH, CA 90815",LONG BEACH,ADOPTION,WEB,Alive on Intake,FALSE,1
A650042,PUNKIN,CAT,ORG TABBY,,Neutered,2010-09-01,13.0,2020-10-12,FRACTIOUS,STRAY,FIELD,,2020-10-21,"3500 BLK SANTA FE AVE, LB 90810",LONG BEACH,ADOPTION,WEB,Alive on Intake,FALSE,1
A650151,*SKYLARK,CAT,CALICO,,Spayed,2018-10-15,5.0,2020-10-15,ILL MODERATETE,STRAY,FIELD,,2020-11-25,"3100 BLK E 1ST ST, LONG BEACH, CA 90803",LONG BEACH,ADOPTION,WEB,Alive on Intake,FALSE,1
A650323,*ROCKY,CAT,GRAY,,Neutered,2020-06-20,3.0,2020-10-20,NORMAL,STRAY,FIELD,,2020-11-13,"4200 E PATERO WAY, LONG BEACH, CA 90815",LONG BEACH,ADOPTION,WEB,Alive on Intake,FALSE,1
A650384,*ANGELA,CAT,S-T PT,,Spayed,2018-10-22,5.0,2020-10-22,NORMAL,STRAY,OTC,,2020-12-18,"3600 BLK CASPIAN AVE, LONG BEACH, CA 90810",LONG BEACH,ADOPTION,PFE/PAWSHP,Alive on Intake,FALSE,1
A650412,*PATCHES,CAT,WHITE,BLACK,Spayed,2016-10-23,7.0,2020-10-24,ILL MODERATETE,OWNER SURRENDER,OTC,OWNER PROB,2021-12-07,"2200 BLK E 14TH ST, LONG BEACH, CA 90804",LONG BEACH,ADOPTION,PROMOTION,Alive on Intake,FALSE,1
A650573,*LUCY,CAT,TORTIE DIL,WHITE,Spayed,2020-09-03,3.0,2020-10-31,NORMAL,STRAY,OTC,,2020-12-05,"1000 BLK WALNUT AVE, LONG BEACH, CA 90813",LONG BEACH,ADOPTION,WEB,Alive on Intake,FALSE,1
A650746,*SUZANNE,CAT,TORTIE,,Spayed,2020-07-13,3.0,2020-10-31,UNDER AGE/WEIGHT,STRAY,OTC,,2021-01-23,"2200 BLK EARL AVE, LONG BEACH, CA 90806",LONG BEACH,ADOPTION,PFE/PAWSHP,Alive on Intake,FALSE,1
A650950,*NALA,CAT,CALICO,,Spayed,2020-07-05,3.0,2021-01-23,NORMAL,OWNER SURRENDER,OTC,,2021-02-25,"2000 BLK E BROADWAY, LONG BEACH, CA 90803",LONG BEACH,ADOPTION,PFE/PAWSHP,Alive on Intake,FALSE,1
A651198,*COAL,CAT,BLACK,,Neutered,2020-08-24,3.0,2020-11-08,NORMAL,STRAY,OTC,,2020-11-25,"2000 BLK GRANADA AVE, LONG BEACH, CA 90815",LONG BEACH,ADOPTION,WEB,Alive on Intake,FALSE,1
A651407,*TANGERINE,CAT,ORG TABBY,,Neutered,2020-06-15,3.0,2020-11-12,NORMAL,STRAY,OTC,,2020-11-25,"1700 BLK W CAMERON ST, LONG BEACH, CA 90810",LONG BEACH,ADOPTION,WEB,Alive on Intake,FALSE,1
A651419,*SHAY,CAT,GRAY,WHITE,Spayed,2019-11-12,4.0,2020-11-12,INJURED  MILD,STRAY,OTC,,2020-12-16,"2500 BLK DELTA AVE, LONG BEACH, CA 90810",LONG BEACH,ADOPTION,FOLBA,Alive on Intake,FALSE,1
A652035,*SNOW DROP,CAT,BLACK,WHITE,Neutered,2020-09-03,3.0,2020-12-03,FRACTIOUS,STRAY,TRAP,,2020-12-20,"16900 VALLEY VIEW AVE, CERRITOS, CA 90703",CERRITOS,ADOPTION,FOLBA,Alive on Intake,FALSE,1
A652050,MOSCATO,CAT,LYNX PT,,Spayed,2020-04-04,3.0,2020-06-03,UNDER AGE/WEIGHT,STRAY,OTC,,2020-06-04,"3900 BLK E ALLIN ST, LONG BEACH, CA 90803",LONG BEACH,ADOPTION,WEB,Alive on Intake,FALSE,1
A652172,*MISSANDEI,CAT,BLACK,BROWN,Spayed,2020-09-10,3.0,2020-12-10,ILL MILD,STRAY,OTC,,2021-01-06,"1900 E 19TH ST, LONG BEACH, CA 90806",LONG BEACH,ADOPTION,WEB,Alive on Intake,FALSE,1
